Time,UTC_Time,Date,UTC_Date,Pitcher,Pitcher_ID,Pitcher_Hand,Pitcher_Team,Pitch_Set,Pitch_Type,Pitch_Velocity,Pitch_Release_Vertical,Pitch_Release_Horizontal,Spin_Rate,Pitch_Spin_Direction,Pitch_Tilt,Release_Height,Release_Side,Extension,Break_Vertical,Break_Induced_Vertical,Break_Horizontal,Strike_Zone_Height,Strike_Zone_Side,Plate_Speed,Approach_Angle_Vertical,Approach_Angle_Horizontal,Pitch_Time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,GUID,px,pz,Pitch_Strike_Zone_Front,Strike_Zone_Top,Strike_Zone_Bottom,Pitch_Spin_Tilt_Hours,Pitch_Spin_Tilt_Minutes,Pitch_Poly_X,Pitch_Poly_Y,Pitch_Poly_Z,Strike_Zone_Position,Pitch_Count,Plate_Appearance,Pitcher_External_ID,Pitcher_League_ID
18:52:49,0:52:49,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,90.03,-,-,2200,-,-,-,-,7.4,-,-,-,-,-,-,-,-,0.41,-,-,-,-,-,-,-,-,-,-,-,2888BDBE-EDC5-4034-ACDC-AC8D61AC5A64,-,-,-; -; -,-,-,-,-,-1.30; 15.66; -24.14; 0.00; 0.00,53.05; -130.47; 14.17; 0.00; 0.00,4.55; 3.09; -30.09; 0.00; 0.00,-,7,1,-,1
18:53:10,0:53:10,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SL,77.92,0.77,0.19,2131,91.35,9:00,5.74,13.86,6.9,-42.47,0.18,-7.55,34.81,-8.36,72.1,-7.21,-1.22,0.48,4.13,0.96,-1.16,50,5.77,-0.11,-77.42,0.29,5.42,19.7,-30.92,8562E3DD-9442-44D9-A998-2C7B3DF2F6E5,-8.35,34.79,-8.36; 17.00; 34.81,-,-,9,0,-1.16; -0.36; 2.97; -0.57; 0.36,53.57; -114.27; 10.52; -1.07; 0.24,5.74; 1.50; -16.19; 1.54; -0.93,1,8,1,-,1
18:54:05,0:54:05,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SL,78.85,-0.31,0.12,2083,134.37,10:30,5.76,13.79,6.5,-37.37,5.17,-5.28,28.28,-9.86,72.43,-7.29,-0.86,0.48,2.85,3.99,-1.15,50,5.72,-0.06,-78.26,-1.14,3.79,21.6,-26.87,BB85FFC7-4E43-4395-902D-A0509069CE72,-9.85,28.27,-9.86; 17.00; 28.28,-,-,10,30,-1.15; -0.24; 2.07; -0.36; 0.21,54.00; -115.63; 11.26; -0.20; -0.79,5.76; -0.66; -14.00; 1.13; -0.60,4,9,1,-,1
18:54:30,0:54:30,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SP,78.74,-,-,1412,-,-,-,-,6.8,-,-,-,-,-,-,-,-,0.48,-,-,-,-,-,-,-,-,-,-,-,2F6505BD-2FE9-4093-8EB9-0FCE61E1C280,-,-,-; -; -,-,-,-,-,-1.78; 11.53; -17.13; 0.00; 0.00,53.70; -114.19; 9.76; 0.00; 0.00,4.69; 3.74; -22.80; 0.00; 0.00,-,10,1,-,1
18:55:01,0:55:01,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,88.41,0.25,-1.79,2140,240.74,2:00,5.67,12.19,7,-23.65,9.65,17.22,47.18,-9.88,80.65,-4.23,1.44,0.42,-9.84,6.13,-0.91,50,5.68,2.36,-87.77,-0.08,-16.45,27.72,-21.93,6BE3C66C-FD92-45DD-98D2-1353D6B49E07,-9.9,47.17,-9.88; 17.00; 47.18,-,-,2,0,-1.02; 4.01; -8.98; 1.77; -1.16,53.54; -129.61; 14.63; -1.25; 0.05,5.67; 0.55; -11.41; 0.97; -0.53,11,11,1,-,1
18:55:44,0:55:44,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SL,77.9,-0.35,-0.45,2065,101.13,9:15,5.71,13.57,6.4,-42.08,1.62,-8.24,22.64,-0.34,72.01,-8.16,-1.97,0.48,4.24,2.07,-1.09,50,5.66,0.79,-77.32,-1.29,5.53,20.22,-29.49,D6C563EF-C169-49CB-B45C-2DC73D88979C,-0.33,22.62,-0.34; 17.00; 22.64,-,-,9,15,-1.13; 0.92; 3.02; -0.51; 0.29,54.14; -114.30; 11.44; -3.19; 2.38,5.71; -0.73; -15.39; 1.30; -0.71,8,12,1,-,1
18:56:31,0:56:31,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,87.97,-1.86,-3.7,2180,245.87,2:15,5.69,12.18,7.1,-26.16,7.44,16.61,21.85,11.51,80.4,-6.81,-0.59,0.42,-10.1,5.56,-0.8,50,5.57,5.28,-87.16,-3.33,-16.65,27.39,-23.02,6E41D9B9-0CA6-4D6C-8F58-CA57D28D072F,11.5,21.84,11.51; 17.00; 21.85,-,-,2,15,-1.02; 8.28; -9.11; 1.87; -1.27,53.40; -128.69; 14.55; -1.64; 0.57,5.69; -4.20; -12.04; 1.24; -0.81,14,13,1,-,1
18:56:52,0:56:52,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SL,77.45,-0.46,-0.28,2250,113.05,9:45,5.74,11.49,8.8,-37.42,2.96,-6.95,26.62,-1.56,71.25,-7.75,-1.63,0.46,3.95,3.02,-0.95,50,5.72,0.47,-77.14,-1,5.09,21.74,-28.29,448E1A56-77FC-4EB0-8415-10DA15F1884F,-1.55,26.6,-1.56; 17.00; 26.62,-,-,9,45,-0.96; 0.57; 2.77; -0.47; 0.26,51.74; -113.67; 12.50; -4.35; 3.64,5.74; -0.94; -14.81; 1.44; -0.88,5,14,1,-,1
18:57:11,0:57:11,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SP,78.93,-0.26,-2.71,1741,240.2,2:00,5.83,10.06,7.1,-34.31,7.21,12.6,32.85,6.84,72.3,-6.76,-0.35,0.47,-7.64,5.19,-0.68,50,5.8,3.47,-78.33,-0.93,-10.17,21.95,-25.27,F67831BF-0D5B-4EF8-ADEA-2E4E5AA7A8A8,6.83,32.83,6.84; 17.00; 32.85,-,-,2,0,-0.84; 5.45; -5.59; 1.10; -0.70,53.36; -115.71; 12.44; -3.67; 2.87,5.83; -0.56; -13.15; 1.02; -0.51,6,15,1,-,1
18:57:32,0:57:32,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,88.27,-1.8,-3.82,2210,248.12,2:15,5.64,8.45,7,-26.5,6.93,17.25,21.42,16.09,81.02,-6.79,-0.61,0.42,-10.39,5.18,-0.48,50,5.52,5.47,-87.47,-3.28,-17.32,26.36,-23.54,F07A64F0-1CA8-418B-A736-B1C81146BC46,16.08,21.41,16.09; 17.00; 21.42,-,-,2,15,-0.70; 8.60; -9.45; 1.87; -1.23,53.52; -129.12; 13.92; -1.17; 0.02,5.64; -4.10; -12.30; 1.23; -0.79,14,16,1,-,1
18:57:55,0:57:55,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SL,78.36,-0.3,-1.5,2174,128.22,10:15,5.85,10.64,6.7,-38.17,4.69,-5.96,28.77,11.73,71.73,-7.47,-2.61,0.48,2.76,3.81,-0.78,50,5.81,2.15,-77.75,-1.1,3.61,22.33,-27.2,A4D15A14-0CBB-4C78-A93F-A71B040BA275,11.73,28.76,11.73; 17.00; 28.77,-,-,10,15,-0.89; 3.01; 1.97; -0.33; 0.19,53.77; -114.88; 11.84; -0.91; -0.05,5.85; -0.63; -14.20; 1.21; -0.66,14,17,1,-,1
18:58:28,0:58:28,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,87.83,-1.95,-4.21,2124,255.38,2:30,5.57,12.15,7.1,-29.5,4.29,16.44,15.98,17.35,80.09,-7.54,-1.13,0.42,-10.23,3.9,-0.77,50,5.44,6.06,-86.95,-3.53,-16.71,28.18,-25.82,574C846E-A8C7-4F32-8BA2-8EF5AE7FA2B3,17.33,15.97,17.35; 17.00; 15.98,-,-,2,30,-1.01; 9.43; -9.19; 2.06; -1.49,53.36; -128.46; 15.73; -4.52; 3.86,5.57; -4.42; -13.53; 1.51; -1.06,14,18,1,-,1
18:58:53,0:58:53,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,87.45,-0.44,-2.4,2160,251.32,2:30,5.58,10.2,7,-29.17,4.77,14.11,33.08,1.83,79.99,-5.96,0.25,0.43,-8.35,3.66,-0.71,50,5.55,3.33,-86.79,-1.22,-13.65,26.92,-26.19,54FC91E1-DA96-4A11-9CD5-4E7B166A1D47,1.82,33.07,1.83; 17.00; 33.08,-,-,2,30,-0.85; 5.33; -7.42; 1.37; -0.84,53.45; -128.08; 13.46; 1.59; -3.17,5.58; -1.01; -13.66; 1.28; -0.77,5,19,1,-,1
18:59:53,0:59:53,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SI,86.76,-1.56,-2.89,2042,261.59,2:45,5.52,11.25,7.4,-31.36,2.75,18.57,17.92,1.5,79.23,-7.53,0.62,0.43,-11.12,2.96,-0.79,50,5.42,3.99,-86.08,-2.89,-17.79,27.74,-27.45,B8EDB33C-2C5D-4D45-9418-4F71D3382453,1.48,17.91,1.50; 17.00; 17.92,-,-,2,45,-0.94; 6.39; -9.74; 2.01; -1.37,53.05; -127.03; 14.61; -1.14; -0.04,5.52; -3.49; -14.40; 1.62; -1.14,14,20,1,-,1
19:00:16,1:00:16,1/15/2026,1/16/2026,Matthew St. Pe  (#2),34541994,R,Southwest Baptist University,WU,SP,76.96,1.18,0.47,1377,241.33,2:00,5.65,14.03,6.5,-37.97,6.53,11.95,42.75,-31.11,70.82,-5.92,2.68,0.49,-6.24,4.35,-1.21,50,5.71,-0.87,-76.39,0.86,-7.95,19.8,-26.65,B4159D77-2248-4CDF-8BC5-50A86002ED54,-31.12,42.74,-31.11; 17.00; 42.75,-,-,2,0,-1.17; -0.94; -4.36; 0.81; -0.49,53.97; -112.90; 11.17; -2.97; 2.12,5.65; 2.29; -13.93; 1.24; -0.71,11,21,1,-,1
